method,params,rmsre,lut,dsp
exp:exp_lookup+rec:rec_lookup,exp_ADDR_WIDTH=7;exp_WORD_WIDTH=8;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH=7;rec_WORD_WIDTH=8,1.806444e-03,1501,17
exp:exp_lookup+rec:rec_lookup,exp_ADDR_WIDTH=7;exp_WORD_WIDTH=8;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH=6;rec_WORD_WIDTH=12,1.806473e-03,1498,17
exp:exp_lookup+rec:rec_lookup,exp_ADDR_WIDTH=7;exp_WORD_WIDTH=8;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH=6;rec_WORD_WIDTH=10,1.806473e-03,1494,17
exp:exp_lookup+rec:rec_lookup,exp_ADDR_WIDTH=7;exp_WORD_WIDTH=8;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH=6;rec_WORD_WIDTH=8,1.806479e-03,1490,17
exp:exp_lookup+rec:rec_lookup,exp_ADDR_WIDTH=7;exp_WORD_WIDTH=8;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH=6;rec_WORD_WIDTH=6,1.806634e-03,1488,17
exp:exp_lookup+rec:rec_bipartite,exp_ADDR_WIDTH=7;exp_WORD_WIDTH=8;rec_NUM_NEWTON_STEPS=0;rec_ADDR_WIDTH_0=2;rec_ADDR_WIDTH_1=4;rec_ADDR_WIDTH_2=4;rec_WORD_WIDTH=12,1.851222e-03,1505,15
exp:exp_lookup+rec:rec_bipartite,exp_ADDR_WIDTH=7;exp_WORD_WIDTH=8;rec_NUM_NEWTON_STEPS=0;rec_ADDR_WIDTH_0=2;rec_ADDR_WIDTH_1=3;rec_ADDR_WIDTH_2=3;rec_WORD_WIDTH=11,2.093268e-03,1495,15
exp:exp_lookup+rec:rec_lookup,exp_ADDR_WIDTH=7;exp_WORD_WIDTH=8;rec_NUM_NEWTON_STEPS=0;rec_ADDR_WIDTH=7;rec_WORD_WIDTH=8,2.567921e-03,1494,15
exp:exp_lookup+rec:rec_lookup,exp_ADDR_WIDTH=6;exp_WORD_WIDTH=16;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH=6;rec_WORD_WIDTH=10,3.192597e-03,1486,17
exp:exp_lookup+rec:rec_lookup,exp_ADDR_WIDTH=6;exp_WORD_WIDTH=16;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH=6;rec_WORD_WIDTH=8,3.192600e-03,1482,17
exp:exp_lookup+rec:rec_lookup,exp_ADDR_WIDTH=6;exp_WORD_WIDTH=12;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH=7;rec_WORD_WIDTH=8,3.192667e-03,1477,17
exp:exp_lookup+rec:rec_lookup,exp_ADDR_WIDTH=6;exp_WORD_WIDTH=14;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH=6;rec_WORD_WIDTH=8,3.192683e-03,1474,17
exp:exp_lookup+rec:rec_lookup,exp_ADDR_WIDTH=6;exp_WORD_WIDTH=12;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH=6;rec_WORD_WIDTH=10,3.192684e-03,1470,17
exp:exp_lookup+rec:rec_lookup,exp_ADDR_WIDTH=6;exp_WORD_WIDTH=12;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH=6;rec_WORD_WIDTH=8,3.192687e-03,1466,17
exp:exp_lookup+rec:rec_lookup,exp_ADDR_WIDTH=6;exp_WORD_WIDTH=12;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH=6;rec_WORD_WIDTH=6,3.192775e-03,1464,17
exp:exp_lookup+rec:rec_lookup,exp_ADDR_WIDTH=6;exp_WORD_WIDTH=10;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH=6;rec_WORD_WIDTH=10,3.200591e-03,1462,17
exp:exp_lookup+rec:rec_lookup,exp_ADDR_WIDTH=6;exp_WORD_WIDTH=10;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH=6;rec_WORD_WIDTH=8,3.200594e-03,1458,17
exp:exp_lookup+rec:rec_lookup,exp_ADDR_WIDTH=6;exp_WORD_WIDTH=10;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH=6;rec_WORD_WIDTH=6,3.200682e-03,1456,17
exp:exp_lookup+rec:rec_bipartite,exp_ADDR_WIDTH=6;exp_WORD_WIDTH=14;rec_NUM_NEWTON_STEPS=0;rec_ADDR_WIDTH_0=2;rec_ADDR_WIDTH_1=4;rec_ADDR_WIDTH_2=4;rec_WORD_WIDTH=12,3.218211e-03,1489,15
exp:exp_lookup+rec:rec_bipartite,exp_ADDR_WIDTH=6;exp_WORD_WIDTH=12;rec_NUM_NEWTON_STEPS=0;rec_ADDR_WIDTH_0=2;rec_ADDR_WIDTH_1=4;rec_ADDR_WIDTH_2=4;rec_WORD_WIDTH=12,3.218215e-03,1481,15
exp:exp_lookup+rec:rec_bipartite,exp_ADDR_WIDTH=6;exp_WORD_WIDTH=10;rec_NUM_NEWTON_STEPS=0;rec_ADDR_WIDTH_0=2;rec_ADDR_WIDTH_1=4;rec_ADDR_WIDTH_2=4;rec_WORD_WIDTH=12,3.226060e-03,1473,15
exp:exp_lookup+rec:rec_lookup,exp_ADDR_WIDTH=6;exp_WORD_WIDTH=8;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH=6;rec_WORD_WIDTH=10,3.306844e-03,1454,17
exp:exp_lookup+rec:rec_lookup,exp_ADDR_WIDTH=6;exp_WORD_WIDTH=8;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH=6;rec_WORD_WIDTH=8,3.306847e-03,1450,17
exp:exp_lookup+rec:rec_lookup,exp_ADDR_WIDTH=6;exp_WORD_WIDTH=8;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH=6;rec_WORD_WIDTH=6,3.306932e-03,1448,17
exp:exp_lookup+rec:rec_bipartite,exp_ADDR_WIDTH=6;exp_WORD_WIDTH=8;rec_NUM_NEWTON_STEPS=0;rec_ADDR_WIDTH_0=2;rec_ADDR_WIDTH_1=4;rec_ADDR_WIDTH_2=4;rec_WORD_WIDTH=12,3.331501e-03,1465,15
exp:exp_lookup+rec:rec_bipartite,exp_ADDR_WIDTH=6;exp_WORD_WIDTH=10;rec_NUM_NEWTON_STEPS=0;rec_ADDR_WIDTH_0=2;rec_ADDR_WIDTH_1=3;rec_ADDR_WIDTH_2=3;rec_WORD_WIDTH=11,3.370788e-03,1463,15
exp:exp_lookup+rec:rec_bipartite,exp_ADDR_WIDTH=6;exp_WORD_WIDTH=8;rec_NUM_NEWTON_STEPS=0;rec_ADDR_WIDTH_0=2;rec_ADDR_WIDTH_1=3;rec_ADDR_WIDTH_2=3;rec_WORD_WIDTH=11,3.471836e-03,1455,15
exp:exp_lookup+rec:rec_lookup,exp_ADDR_WIDTH=6;exp_WORD_WIDTH=8;rec_NUM_NEWTON_STEPS=0;rec_ADDR_WIDTH=7;rec_WORD_WIDTH=8,3.777048e-03,1454,15
exp:exp_lookup+rec:rec_lookup,exp_ADDR_WIDTH=6;exp_WORD_WIDTH=6;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH=6;rec_WORD_WIDTH=10,4.514123e-03,1446,17
exp:exp_lookup+rec:rec_lookup,exp_ADDR_WIDTH=6;exp_WORD_WIDTH=6;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH=6;rec_WORD_WIDTH=8,4.514125e-03,1442,17
exp:exp_lookup+rec:rec_lookup,exp_ADDR_WIDTH=6;exp_WORD_WIDTH=6;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH=6;rec_WORD_WIDTH=6,4.514187e-03,1440,17
exp:exp_lookup+rec:rec_lookup,exp_ADDR_WIDTH=6;exp_WORD_WIDTH=10;rec_NUM_NEWTON_STEPS=0;rec_ADDR_WIDTH=6;rec_WORD_WIDTH=10,4.535508e-03,1453,15
exp:exp_lookup+rec:rec_lookup,exp_ADDR_WIDTH=6;exp_WORD_WIDTH=10;rec_NUM_NEWTON_STEPS=0;rec_ADDR_WIDTH=6;rec_WORD_WIDTH=8,4.605731e-03,1451,15
exp:exp_lookup+rec:rec_lookup,exp_ADDR_WIDTH=6;exp_WORD_WIDTH=8;rec_NUM_NEWTON_STEPS=0;rec_ADDR_WIDTH=6;rec_WORD_WIDTH=14,4.607363e-03,1450,15
exp:exp_lookup+rec:rec_lookup,exp_ADDR_WIDTH=6;exp_WORD_WIDTH=8;rec_NUM_NEWTON_STEPS=0;rec_ADDR_WIDTH=6;rec_WORD_WIDTH=12,4.607432e-03,1447,15
exp:exp_lookup+rec:rec_lookup,exp_ADDR_WIDTH=6;exp_WORD_WIDTH=8;rec_NUM_NEWTON_STEPS=0;rec_ADDR_WIDTH=6;rec_WORD_WIDTH=10,4.611103e-03,1445,15
exp:exp_lookup+rec:rec_lookup,exp_ADDR_WIDTH=6;exp_WORD_WIDTH=8;rec_NUM_NEWTON_STEPS=0;rec_ADDR_WIDTH=6;rec_WORD_WIDTH=8,4.680192e-03,1443,15
exp:exp_lookup+rec:rec_lookup,exp_ADDR_WIDTH=6;exp_WORD_WIDTH=6;rec_NUM_NEWTON_STEPS=0;rec_ADDR_WIDTH=6;rec_WORD_WIDTH=14,5.538040e-03,1442,15
exp:exp_lookup+rec:rec_lookup,exp_ADDR_WIDTH=6;exp_WORD_WIDTH=6;rec_NUM_NEWTON_STEPS=0;rec_ADDR_WIDTH=6;rec_WORD_WIDTH=12,5.538097e-03,1439,15
exp:exp_lookup+rec:rec_lookup,exp_ADDR_WIDTH=6;exp_WORD_WIDTH=6;rec_NUM_NEWTON_STEPS=0;rec_ADDR_WIDTH=6;rec_WORD_WIDTH=10,5.541151e-03,1437,15
exp:exp_lookup+rec:rec_lookup,exp_ADDR_WIDTH=6;exp_WORD_WIDTH=6;rec_NUM_NEWTON_STEPS=0;rec_ADDR_WIDTH=6;rec_WORD_WIDTH=8,5.598775e-03,1435,15
exp:exp_lookup+rec:rec_lookup,exp_ADDR_WIDTH=6;exp_WORD_WIDTH=6;rec_NUM_NEWTON_STEPS=0;rec_ADDR_WIDTH=6;rec_WORD_WIDTH=6,6.599635e-03,1434,15
